Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,Year,Month,Day,Hour,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Latitude,Longitude
29890,2023-01-06 05:00:00,2023-05-30 09:00:00,30-05-2023 10:08,Delhi,442,DOMESTIC VIOLENCE,76,M,Knife,Violent Crime,10,Yes,2023-07-26 05:00:00,2023,5,30,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
29892,,2023-05-30 11:00:00,30-05-2023 11:59,Hyderabad,185,ROBBERY,43,F,Explosives,Violent Crime,3,Yes,2023-08-26 12:00:00,2023,5,30,,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
29893,2023-01-06 13:00:00,2023-05-30 12:00:00,31-05-2023 04:54,Faridabad,549,SEXUAL ASSAULT,12,F,Blunt Object,Violent Crime,6,Yes,2024-11-09 13:00:00,2023,5,30,,28.4031478,77.3105561,28.4031478,77.3105561,28.4031478,77.3105561
29894,2023-02-06 09:00:00,2023-05-30 13:00:00,30-05-2023 16:45,Kanpur,565,ILLEGAL POSSESSION,22,M,Firearm,Other Crime,11,Yes,2023-06-20 09:00:00,2023,5,30,,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
29895,2023-02-06 10:00:00,2023-05-30 14:00:00,31-05-2023 02:02,Srinagar,336,COUNTERFEITING,22,M,Firearm,Other Crime,9,Yes,2023-08-09 10:00:00,2023,5,30,,34.0747444,74.8204443,34.0747444,74.8204443,34.0747444,74.8204443
29897,,2023-05-30 16:00:00,31-05-2023 05:34,Kalyan,474,VEHICLE - STOLEN,78,F,Blunt Object,Violent Crime,16,Yes,2023-08-09 22:00:00,2023,5,30,,19.2396742,73.1366482,19.2396742,73.1366482,19.2396742,73.1366482
29900,2023-02-06 01:00:00,2023-05-30 19:00:00,31-05-2023 16:49,Delhi,373,DRUG OFFENSE,23,F,Other,Other Crime,16,Yes,2023-07-27 01:00:00,2023,5,30,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
29901,2023-02-06 11:00:00,2023-05-30 20:00:00,31-05-2023 01:54,Nagpur,374,DRUG OFFENSE,54,M,Explosives,Other Crime,9,Yes,2023-08-30 11:00:00,2023,5,30,,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
29904,2023-02-06 12:00:00,2023-05-30 23:00:00,31-05-2023 03:28,Ahmedabad,180,FIREARM OFFENSE,72,M,Other,Fire Accident,1,Yes,2023-07-04 12:00:00,2023,5,30,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29905,2023-02-06 09:00:00,2023-05-31 00:00:00,31-05-2023 05:34,Bangalore,558,CYBERCRIME,42,M,Poison,Other Crime,15,Yes,2023-07-15 09:00:00,2023,5,31,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29906,,2023-05-31 01:00:00,31-05-2023 19:03,Delhi,132,SHOPLIFTING,40,F,Poison,Other Crime,3,Yes,2023-06-09 21:00:00,2023,5,31,,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
29908,2023-02-06 07:00:00,2023-05-31 03:00:00,31-05-2023 22:52,Surat,272,VEHICLE - STOLEN,12,F,Explosives,Violent Crime,5,Yes,2023-08-04 07:00:00,2023,5,31,,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
29910,2023-01-06 15:00:00,2023-05-31 05:00:00,31-05-2023 09:55,Pune,127,VEHICLE - STOLEN,66,M,Blunt Object,Violent Crime,4,Yes,2023-06-12 15:00:00,2023,5,31,,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
29911,2023-01-06 11:00:00,2023-05-31 06:00:00,01-06-2023 05:25,Visakhapatnam,590,DOMESTIC VIOLENCE,20,F,Other,Violent Crime,5,Yes,2023-07-16 11:00:00,2023,5,31,5.0,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
29913,2023-01-06 20:00:00,2023-05-31 08:00:00,01-06-2023 01:45,Mumbai,452,DRUG OFFENSE,27,M,Firearm,Other Crime,18,Yes,2023-08-18 20:00:00,2023,5,31,1.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29917,2023-01-06 14:00:00,2023-05-31 12:00:00,31-05-2023 22:29,Bangalore,189,VANDALISM,77,F,Knife,Other Crime,10,Yes,2023-07-03 14:00:00,2023,5,31,,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29918,2023-01-06 15:00:00,2023-05-31 13:00:00,01-06-2023 06:23,Mumbai,258,ASSAULT,17,F,Other,Violent Crime,2,Yes,2023-07-01 15:00:00,2023,5,31,6.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29919,2023-01-06 20:00:00,2023-05-31 14:00:00,31-05-2023 15:15,Kolkata,541,COUNTERFEITING,21,F,Unknown,Other Crime,6,Yes,2023-07-04 20:00:00,2023,5,31,,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
29921,2023-01-06 14:00:00,2023-05-31 16:00:00,31-05-2023 20:34,Mumbai,241,SHOPLIFTING,57,F,Explosives,Other Crime,10,Yes,2023-07-04 14:00:00,2023,5,31,,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29922,2023-01-06 16:00:00,2023-05-31 17:00:00,31-05-2023 19:06,Ahmedabad,233,VEHICLE - STOLEN,53,M,Unknown,Violent Crime,1,Yes,2023-07-30 16:00:00,2023,5,31,,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29924,2023-02-06 13:00:00,2023-05-31 19:00:00,01-06-2023 18:40,Delhi,308,ROBBERY,35,F,Poison,Violent Crime,3,Yes,2023-08-11 13:00:00,2023,5,31,18.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
29925,2023-02-06 23:00:00,2023-05-31 20:00:00,01-06-2023 03:09,Ahmedabad,588,TRAFFIC VIOLATION,32,M,Poison,Traffic Fatality,6,Yes,2023-06-03 23:00:00,2023,5,31,3.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29926,2023-02-06 05:00:00,2023-05-31 21:00:00,31-05-2023 22:11,Lucknow,337,PUBLIC INTOXICATION,42,F,Unknown,Other Crime,1,Yes,2023-06-29 05:00:00,2023,5,31,,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
29930,2023-01-06 05:00:00,2023-06-01 01:00:00,01-06-2023 22:59,Lucknow,106,PUBLIC INTOXICATION,28,F,Unknown,Other Crime,5,Yes,2023-06-10 05:00:00,2023,6,1,22.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
29931,2023-01-06 17:00:00,2023-06-01 02:00:00,01-06-2023 08:06,Mumbai,332,SEXUAL ASSAULT,23,F,Firearm,Violent Crime,13,Yes,2025-05-11 17:00:00,2023,6,1,8.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29932,2023-03-06 18:00:00,2023-06-01 03:00:00,01-06-2023 16:36,Agra,165,DRUG OFFENSE,14,F,Unknown,Other Crime,5,Yes,2023-06-18 18:00:00,2023,6,1,16.0,27.1752554,78.0098161,27.1752554,78.0098161,27.1752554,78.0098161
29935,2023-03-06 00:00:00,2023-06-01 06:00:00,02-06-2023 00:54,Meerut,503,TRAFFIC VIOLATION,20,F,Poison,Traffic Fatality,12,Yes,2023-06-19 00:00:00,2023,6,1,0.0,29.0018557,77.7679671,29.0018557,77.7679671,29.0018557,77.7679671
29937,2023-01-06 12:00:00,2023-06-01 08:00:00,01-06-2023 19:27,Surat,392,TRAFFIC VIOLATION,36,M,Unknown,Traffic Fatality,17,Yes,2023-06-13 12:00:00,2023,6,1,19.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
29939,2023-01-06 21:00:00,2023-06-01 10:00:00,02-06-2023 08:15,Ahmedabad,562,ASSAULT,37,M,Unknown,Violent Crime,6,Yes,2023-07-31 21:00:00,2023,6,1,8.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29940,2023-02-06 05:00:00,2023-06-01 11:00:00,02-06-2023 07:26,Delhi,468,ARSON,33,M,Other,Fire Accident,4,Yes,2023-07-16 05:00:00,2023,6,1,7.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
29941,2023-03-06 21:00:00,2023-06-01 12:00:00,02-06-2023 07:56,Bangalore,425,ASSAULT,43,F,Firearm,Violent Crime,19,Yes,2023-08-06 21:00:00,2023,6,1,7.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29945,2023-04-06 02:00:00,2023-06-01 16:00:00,02-06-2023 03:02,Visakhapatnam,152,HOMICIDE,66,F,Firearm,Other Crime,13,Yes,2024-06-14 02:00:00,2023,6,1,3.0,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
29946,2023-02-06 22:00:00,2023-06-01 17:00:00,02-06-2023 16:03,Mumbai,227,ASSAULT,19,F,Unknown,Violent Crime,1,Yes,2023-08-09 22:00:00,2023,6,1,16.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29948,2023-01-06 20:00:00,2023-06-01 19:00:00,02-06-2023 18:47,Kolkata,473,ILLEGAL POSSESSION,57,M,Firearm,Other Crime,9,Yes,2023-08-27 20:00:00,2023,6,1,18.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
29949,2023-04-06 19:00:00,2023-06-01 20:00:00,02-06-2023 10:31,Bangalore,552,TRAFFIC VIOLATION,28,M,Blunt Object,Traffic Fatality,19,Yes,2023-06-09 19:00:00,2023,6,1,10.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29951,2023-02-06 14:00:00,2023-06-01 22:00:00,02-06-2023 06:43,Nagpur,314,ROBBERY,48,F,Poison,Violent Crime,16,Yes,2023-10-05 14:00:00,2023,6,1,6.0,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
29953,2023-04-06 23:00:00,2023-06-02 00:00:00,02-06-2023 09:07,Jaipur,381,SHOPLIFTING,36,F,Explosives,Other Crime,11,Yes,2023-08-06 23:00:00,2023,6,2,9.0,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
29954,2023-03-06 17:00:00,2023-06-02 01:00:00,02-06-2023 19:36,Ahmedabad,227,ASSAULT,62,F,Unknown,Violent Crime,3,Yes,2023-06-27 17:00:00,2023,6,2,19.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29955,2023-03-06 06:00:00,2023-06-02 02:00:00,02-06-2023 02:29,Bangalore,450,ROBBERY,74,F,Blunt Object,Violent Crime,17,Yes,2023-11-03 06:00:00,2023,6,2,2.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29956,2023-02-06 19:00:00,2023-06-02 03:00:00,03-06-2023 01:50,Indore,426,SHOPLIFTING,68,F,Explosives,Other Crime,18,Yes,2023-07-17 19:00:00,2023,6,2,1.0,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
29957,2023-03-06 16:00:00,2023-06-02 04:00:00,02-06-2023 16:23,Mumbai,597,PUBLIC INTOXICATION,35,F,Poison,Other Crime,8,Yes,2023-06-26 16:00:00,2023,6,2,16.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29959,2023-04-06 08:00:00,2023-06-02 06:00:00,03-06-2023 02:09,Kolkata,312,BURGLARY,69,M,Poison,Other Crime,10,Yes,2023-11-21 08:00:00,2023,6,2,2.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
29961,2023-02-06 10:00:00,2023-06-02 08:00:00,02-06-2023 12:42,Hyderabad,581,ASSAULT,35,M,Explosives,Violent Crime,18,Yes,2023-08-13 10:00:00,2023,6,2,12.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
29964,2023-03-06 08:00:00,2023-06-02 11:00:00,02-06-2023 12:41,Indore,209,COUNTERFEITING,58,M,Firearm,Other Crime,15,Yes,2023-08-16 08:00:00,2023,6,2,12.0,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
29966,2023-04-06 11:00:00,2023-06-02 13:00:00,02-06-2023 14:35,Kanpur,271,DRUG OFFENSE,35,M,Unknown,Other Crime,10,Yes,2023-06-18 11:00:00,2023,6,2,14.0,26.4609135,80.3217588,26.4609135,80.3217588,26.4609135,80.3217588
29968,2023-04-06 06:00:00,2023-06-02 15:00:00,03-06-2023 14:07,Ahmedabad,391,ASSAULT,22,F,Firearm,Violent Crime,17,Yes,2023-07-23 06:00:00,2023,6,2,14.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29969,2023-04-06 10:00:00,2023-06-02 16:00:00,03-06-2023 10:40,Kolkata,443,SEXUAL ASSAULT,24,F,Blunt Object,Violent Crime,13,Yes,2024-01-18 10:00:00,2023,6,2,10.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
29971,2023-04-06 08:00:00,2023-06-02 18:00:00,03-06-2023 05:57,Indore,199,ILLEGAL POSSESSION,10,F,Blunt Object,Other Crime,1,Yes,2023-07-31 08:00:00,2023,6,2,5.0,22.7203616,75.8681996,22.7203616,75.8681996,22.7203616,75.8681996
29973,2023-04-06 00:00:00,2023-06-02 20:00:00,03-06-2023 18:06,Mumbai,263,COUNTERFEITING,28,F,Firearm,Other Crime,2,Yes,2023-06-12 00:00:00,2023,6,2,18.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29974,2023-03-06 00:00:00,2023-06-02 21:00:00,03-06-2023 09:51,Pune,368,VANDALISM,61,F,Blunt Object,Other Crime,9,Yes,2023-08-03 00:00:00,2023,6,2,9.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
29975,2023-05-06 07:00:00,2023-06-02 22:00:00,03-06-2023 10:12,Pune,338,FIREARM OFFENSE,51,M,Poison,Fire Accident,17,Yes,2023-06-23 07:00:00,2023,6,2,10.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
29976,2023-03-06 15:00:00,2023-06-02 23:00:00,03-06-2023 11:57,Bangalore,463,VANDALISM,35,F,Knife,Other Crime,2,Yes,2023-07-08 15:00:00,2023,6,2,11.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29977,2023-03-06 18:00:00,2023-06-03 00:00:00,03-06-2023 01:44,Hyderabad,591,SHOPLIFTING,70,F,Other,Other Crime,5,Yes,2023-06-24 18:00:00,2023,6,3,1.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
29978,2023-04-06 09:00:00,2023-06-03 01:00:00,03-06-2023 01:36,Varanasi,508,ILLEGAL POSSESSION,47,F,Poison,Other Crime,15,Yes,2023-07-11 09:00:00,2023,6,3,1.0,25.3356491,83.0076292,25.3356491,83.0076292,25.3356491,83.0076292
29979,2023-03-06 09:00:00,2023-06-03 02:00:00,03-06-2023 16:53,Vasai,339,COUNTERFEITING,59,F,Other,Other Crime,3,Yes,2023-06-30 09:00:00,2023,6,3,16.0,19.3428238,72.805441,19.3428238,72.805441,19.3428238,72.805441
29982,2023-03-06 10:00:00,2023-06-03 05:00:00,03-06-2023 11:13,Hyderabad,304,PUBLIC INTOXICATION,47,F,Other,Other Crime,11,Yes,2023-06-24 10:00:00,2023,6,3,11.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
29983,2023-05-06 01:00:00,2023-06-03 06:00:00,03-06-2023 22:53,Nagpur,162,IDENTITY THEFT,52,M,Knife,Violent Crime,4,Yes,2023-07-22 01:00:00,2023,6,3,22.0,21.1498134,79.0820556,21.1498134,79.0820556,21.1498134,79.0820556
29984,2023-05-06 02:00:00,2023-06-03 07:00:00,03-06-2023 22:47,Bhopal,346,IDENTITY THEFT,10,F,Blunt Object,Violent Crime,14,Yes,2023-07-24 02:00:00,2023,6,3,22.0,23.2584857,77.401989,23.2584857,77.401989,23.2584857,77.401989
29985,2023-05-06 02:00:00,2023-06-03 08:00:00,03-06-2023 19:13,Chennai,185,EXTORTION,69,F,Poison,Other Crime,9,Yes,2023-06-12 02:00:00,2023,6,3,19.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
29986,2023-05-06 17:00:00,2023-06-03 09:00:00,03-06-2023 21:25,Ahmedabad,525,ASSAULT,21,F,Explosives,Violent Crime,19,Yes,2023-08-30 17:00:00,2023,6,3,21.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29987,2023-04-06 22:00:00,2023-06-03 10:00:00,03-06-2023 20:03,Lucknow,408,SHOPLIFTING,78,M,Knife,Other Crime,15,Yes,2023-07-24 22:00:00,2023,6,3,20.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
29988,2023-05-06 16:00:00,2023-06-03 11:00:00,03-06-2023 22:35,Ahmedabad,531,HOMICIDE,36,F,Knife,Other Crime,9,Yes,2024-04-23 16:00:00,2023,6,3,22.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
29991,2023-05-06 02:00:00,2023-06-03 14:00:00,04-06-2023 02:19,Jaipur,540,VEHICLE - STOLEN,58,F,Poison,Violent Crime,15,Yes,2023-08-17 02:00:00,2023,6,3,2.0,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
29995,2023-03-06 20:00:00,2023-06-03 18:00:00,04-06-2023 06:19,Bangalore,157,SHOPLIFTING,21,M,Explosives,Other Crime,5,Yes,2023-06-27 20:00:00,2023,6,3,6.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
29996,2023-06-06 08:00:00,2023-06-03 19:00:00,04-06-2023 04:02,Mumbai,122,PUBLIC INTOXICATION,76,M,Unknown,Other Crime,8,Yes,2023-06-23 08:00:00,2023,6,3,4.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
29997,2023-04-06 01:00:00,2023-06-03 20:00:00,04-06-2023 04:21,Meerut,383,BURGLARY,15,M,Other,Other Crime,13,Yes,2023-08-19 01:00:00,2023,6,3,4.0,29.0018557,77.7679671,29.0018557,77.7679671,29.0018557,77.7679671
29998,2023-06-06 16:00:00,2023-06-03 21:00:00,04-06-2023 04:09,Visakhapatnam,110,ILLEGAL POSSESSION,55,F,Firearm,Other Crime,3,Yes,2023-08-22 16:00:00,2023,6,3,4.0,17.6935526,83.2921297,17.6935526,83.2921297,17.6935526,83.2921297
29999,2023-04-06 09:00:00,2023-06-03 22:00:00,04-06-2023 10:22,Bangalore,262,ROBBERY,56,F,Explosives,Violent Crime,8,Yes,2023-10-25 09:00:00,2023,6,3,10.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
30000,2023-04-06 23:00:00,2023-06-03 23:00:00,04-06-2023 12:00,Bangalore,237,CYBERCRIME,17,F,Unknown,Other Crime,4,Yes,2023-07-23 23:00:00,2023,6,3,12.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
30001,2023-06-06 00:00:00,2023-06-04 00:00:00,04-06-2023 17:38,Delhi,451,SEXUAL ASSAULT,48,F,Knife,Violent Crime,15,Yes,2024-11-15 00:00:00,2023,6,4,17.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
30002,2023-04-06 14:00:00,2023-06-04 01:00:00,04-06-2023 12:26,Bangalore,580,ILLEGAL POSSESSION,56,F,Blunt Object,Other Crime,7,Yes,2023-07-26 14:00:00,2023,6,4,12.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
30004,2023-07-06 02:00:00,2023-06-04 03:00:00,04-06-2023 11:38,Mumbai,101,TRAFFIC VIOLATION,61,F,Other,Traffic Fatality,6,Yes,2023-06-26 02:00:00,2023,6,4,11.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
30005,2023-04-06 16:00:00,2023-06-04 04:00:00,04-06-2023 21:55,Pune,419,IDENTITY THEFT,35,F,Unknown,Violent Crime,9,Yes,2023-07-06 16:00:00,2023,6,4,21.0,18.5213738,73.8545071,18.5213738,73.8545071,18.5213738,73.8545071
30006,2023-05-06 04:00:00,2023-06-04 05:00:00,04-06-2023 11:28,Chennai,517,SEXUAL ASSAULT,26,M,Knife,Violent Crime,9,Yes,2025-01-18 04:00:00,2023,6,4,11.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
30007,2023-06-06 12:00:00,2023-06-04 06:00:00,04-06-2023 13:15,Delhi,595,ILLEGAL POSSESSION,44,F,Firearm,Other Crime,15,Yes,2023-07-03 12:00:00,2023,6,4,13.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
30008,2023-06-06 13:00:00,2023-06-04 07:00:00,05-06-2023 01:20,Ghaziabad,441,BURGLARY,26,F,Blunt Object,Other Crime,18,Yes,2023-07-28 13:00:00,2023,6,4,1.0,28.7749966,77.4586967,28.7749966,77.4586967,28.7749966,77.4586967
30010,2023-06-06 15:00:00,2023-06-04 09:00:00,04-06-2023 09:39,Mumbai,129,CYBERCRIME,45,F,Unknown,Other Crime,15,Yes,2023-06-24 15:00:00,2023,6,4,9.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
30011,2023-04-06 23:00:00,2023-06-04 10:00:00,05-06-2023 08:51,Surat,103,BURGLARY,39,F,Poison,Other Crime,5,Yes,2023-10-06 23:00:00,2023,6,4,8.0,21.2094892,72.8317058,21.2094892,72.8317058,21.2094892,72.8317058
30012,2023-06-06 15:00:00,2023-06-04 11:00:00,05-06-2023 06:44,Kolkata,175,VANDALISM,58,F,Knife,Other Crime,12,Yes,2023-06-29 15:00:00,2023,6,4,6.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
30013,2023-06-06 23:00:00,2023-06-04 12:00:00,05-06-2023 11:26,Ahmedabad,514,DOMESTIC VIOLENCE,47,F,Knife,Violent Crime,19,Yes,2023-07-05 23:00:00,2023,6,4,11.0,23.0215374,72.5800568,23.0215374,72.5800568,23.0215374,72.5800568
30015,2023-07-06 11:00:00,2023-06-04 14:00:00,05-06-2023 01:09,Hyderabad,545,ILLEGAL POSSESSION,38,F,Other,Other Crime,11,Yes,2023-06-26 11:00:00,2023,6,4,1.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
30016,2023-05-06 03:00:00,2023-06-04 15:00:00,05-06-2023 08:32,Lucknow,174,IDENTITY THEFT,47,F,Explosives,Violent Crime,18,Yes,2023-06-14 03:00:00,2023,6,4,8.0,26.8381,80.9346001,26.8381,80.9346001,26.8381,80.9346001
30017,2023-06-06 18:00:00,2023-06-04 16:00:00,04-06-2023 21:04,Jaipur,338,ARSON,40,F,Other,Fire Accident,7,Yes,2023-08-05 18:00:00,2023,6,4,21.0,26.9154576,75.8189817,26.9154576,75.8189817,26.9154576,75.8189817
30019,2023-07-06 05:00:00,2023-06-04 18:00:00,04-06-2023 21:06,Bangalore,580,VEHICLE - STOLEN,79,M,Firearm,Violent Crime,16,Yes,2023-08-05 05:00:00,2023,6,4,21.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
30020,2023-06-06 20:00:00,2023-06-04 19:00:00,05-06-2023 17:37,Chennai,386,FIREARM OFFENSE,58,M,Poison,Fire Accident,17,Yes,2023-07-08 20:00:00,2023,6,4,17.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
30021,2023-06-06 16:00:00,2023-06-04 20:00:00,05-06-2023 13:38,Delhi,234,CYBERCRIME,67,F,Knife,Other Crime,6,Yes,2023-09-02 16:00:00,2023,6,4,13.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
30023,2023-06-06 23:00:00,2023-06-04 22:00:00,05-06-2023 02:45,Hyderabad,239,COUNTERFEITING,18,M,Poison,Other Crime,13,Yes,2023-08-20 23:00:00,2023,6,4,2.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
30025,2023-05-06 23:00:00,2023-06-05 00:00:00,05-06-2023 15:23,Mumbai,314,VANDALISM,55,F,Firearm,Other Crime,15,Yes,2023-08-16 23:00:00,2023,6,5,15.0,19.054999,72.8692035,19.054999,72.8692035,19.054999,72.8692035
30027,2023-07-06 11:00:00,2023-06-05 02:00:00,06-06-2023 00:17,Delhi,116,ASSAULT,48,F,Firearm,Violent Crime,11,Yes,2023-06-21 11:00:00,2023,6,5,0.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
30028,2023-06-06 15:00:00,2023-06-05 03:00:00,06-06-2023 00:34,Agra,284,TRAFFIC VIOLATION,71,F,Other,Traffic Fatality,14,Yes,2023-06-09 15:00:00,2023,6,5,0.0,27.1752554,78.0098161,27.1752554,78.0098161,27.1752554,78.0098161
30038,2023-06-06 23:00:00,2023-06-05 13:00:00,05-06-2023 21:20,Hyderabad,544,ROBBERY,59,F,Other,Violent Crime,6,Yes,2023-10-17 23:00:00,2023,6,5,21.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
30039,2023-07-06 20:00:00,2023-06-05 14:00:00,06-06-2023 02:51,Nashik,288,FIREARM OFFENSE,66,F,Unknown,Fire Accident,2,Yes,2023-08-14 20:00:00,2023,6,5,2.0,20.0112475,73.7902364,20.0112475,73.7902364,20.0112475,73.7902364
30041,2023-07-06 07:00:00,2023-06-05 16:00:00,06-06-2023 02:00,Chennai,170,PUBLIC INTOXICATION,54,F,Knife,Other Crime,4,Yes,2023-06-19 07:00:00,2023,6,5,2.0,13.0836939,80.270186,13.0836939,80.270186,13.0836939,80.270186
30045,2023-06-06 20:00:00,2023-06-05 20:00:00,06-06-2023 06:29,Hyderabad,561,COUNTERFEITING,52,F,Explosives,Other Crime,14,Yes,2023-06-28 20:00:00,2023,6,5,6.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
30046,2023-06-06 02:00:00,2023-06-05 21:00:00,06-06-2023 14:36,Bhopal,138,VANDALISM,65,F,Blunt Object,Other Crime,2,Yes,2023-07-21 02:00:00,2023,6,5,14.0,23.2584857,77.401989,23.2584857,77.401989,23.2584857,77.401989
30047,2023-07-06 01:00:00,2023-06-05 22:00:00,06-06-2023 10:05,Kolkata,423,FRAUD,12,F,Blunt Object,Other Crime,9,Yes,2023-07-31 01:00:00,2023,6,5,10.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
30050,2023-08-06 19:00:00,2023-06-06 01:00:00,06-06-2023 20:15,Kolkata,571,ASSAULT,36,F,Explosives,Violent Crime,18,Yes,2023-07-01 19:00:00,2023,6,6,20.0,22.5726459,88.3638953,22.5726459,88.3638953,22.5726459,88.3638953
30052,2023-06-06 04:00:00,2023-06-06 03:00:00,06-06-2023 10:39,Delhi,558,DRUG OFFENSE,26,F,Other,Other Crime,18,Yes,2023-08-24 04:00:00,2023,6,6,10.0,28.6328027,77.2197713,28.6328027,77.2197713,28.6328027,77.2197713
30054,2023-07-06 17:00:00,2023-06-06 05:00:00,06-06-2023 09:59,Hyderabad,564,TRAFFIC VIOLATION,35,F,Knife,Traffic Fatality,4,Yes,2023-06-21 17:00:00,2023,6,6,9.0,17.360589,78.4740613,17.360589,78.4740613,17.360589,78.4740613
30057,2023-06-06 20:00:00,2023-06-06 08:00:00,07-06-2023 01:01,Bangalore,145,SEXUAL ASSAULT,11,F,Knife,Violent Crime,7,Yes,2024-06-15 20:00:00,2023,6,6,1.0,12.9767936,77.590082,12.9767936,77.590082,12.9767936,77.590082
